run_id	llm	prompt_combination	test_id	difficulty	category	strict_accuracy	overall_similarity	structural_accuracy	response_time_ms	similarity_available	gamma_similarity	sigma_similarity	measure_similarity	aggregate_similarity	cube_similarity	strict_valid	structural_valid	strict_weighted_score	structural_weighted_score	format_valid	cube_correct	aggregate_correct	measure_correct	gamma_correct	sigma_correct	structural_sigma_correct	unknown_fields_count	missing_gamma_count	extra_gamma_count	missing_sigma_count	extra_sigma_count	wrong_sigma_value_count	question	expected_cube	expected_aggregate	expected_measure	expected_gamma	expected_sigma	actual_answer	prompt_chars	prompt_utf8_bytes	prompt_estimated_tokens_chars	prompt_estimated_tokens_bytes	prompt_eval_count	eval_count	total_tokens	total_duration_ms	load_duration_ms	prompt_eval_duration_ms	eval_duration_ms	prompt_tokens_per_second	output_tokens_per_second	llm_call_success	error_type	error_message	timestamp
run_0034	qwen3.5:35b	prescription_of_result	simple_04	simple	natural_wording	1.00	1.00	1.00	16776	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	How much sales revenue did each product family generate?	sales_cube	Sum	store_sales	[product_dim.product_family]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "Sales revenue by product family",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "product_dim.product_family"\n  ],\n  "sigma": []\n}	5717	5717	1430	1430	1370	68	1438	16771	152	9527	7054	143.80	9.64	true			2026-09-18 02:12:00
run_0035	qwen3.5:35b	prescription_of_result	simple_05	simple	natural_wording	0.00	0.85	0.00	19205	true	1.00	0.50	1.00	1.00	1.00	false	false	85.00	85.00	true	true	true	true	true	false	false	0	0	0	1	1	0	How much sales revenue came from stores in California during 1998?	sales_cube	Sum	store_sales	[]	[store_dim.store_state='CA', date_dim.the_year='1998']	{\n  "cubeName": "sales_cube",\n  "queryName": "Sales revenue from California stores in 1998",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": [\n    "customer_dim.state_province='California'",\n    "date_dim.the_year=1998"\n  ]\n}	5727	5727	1432	1432	1376	89	1465	19198	151	9692	9310	141.96	9.56	true			2026-09-18 02:12:17
run_0036	qwen3.5:35b	prescription_of_result	medium_01	medium	structured_wording	0.00	0.93	0.00	21560	true	0.75	1.00	1.00	1.00	1.00	false	false	85.00	85.00	true	true	true	true	false	true	true	0	1	1	0	0	0	What are the total unit sales by store state and quarter for stores in the USA during 1998?	sales_cube	Sum	unit_sales	[store_dim.store_state, date_dim.year_quarter]	[store_dim.store_country='USA', date_dim.the_year='1998']	{\n  "cubeName": "sales_cube",\n  "queryName": "Total unit sales by store state and quarter for USA in 1998",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": [\n    "store_dim.store_state",\n    "date_dim.quarter"\n  ],\n  "sigma": [\n    "store_dim.store_country='USA'",\n    "date_dim.the_year=1998"\n  ]\n}	5752	5752	1438	1438	1383	113	1496	21552	118	9623	11757	143.71	9.61	true			2026-09-18 02:12:36
run_0037	qwen3.5:35b	prescription_of_result	medium_02	medium	structured_wording	0.00	0.85	0.00	20707	true	1.00	0.50	1.00	1.00	1.00	false	false	85.00	85.00	true	true	true	true	true	false	false	0	0	0	1	1	0	What is the average store cost by product family for stores in the USA during 1997?	sales_cube	Avg	store_cost	[product_dim.product_family]	[store_dim.store_country='USA', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "Average store cost by product family for USA stores in 1997",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": [\n    "product_dim.product_family"\n  ],\n  "sigma": [\n    "customer_dim.country='USA'",\n    "date_dim.the_year=1997"\n  ]\n}	5744	5744	1436	1436	1381	103	1484	20700	109	9773	10765	141.31	9.57	true			2026-09-18 02:12:57
run_0038	qwen3.5:35b	prescription_of_result	medium_03	medium	structured_wording	1.00	1.00	1.00	20612	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by promotion media type and product category during 1997?	sales_cube	Sum	store_sales	[promotion_dim.media_type, product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales by promotion media type and product category during 1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "promotion_dim.media_type",\n    "product_dim.product_category"\n  ],\n  "sigma": [\n    "date_dim.the_year=1997"\n  ]\n}	5749	5749	1438	1438	1380	103	1483	20606	113	9772	10672	141.21	9.65	true			2026-09-18 02:13:18
run_0039	qwen3.5:35b	prescription_of_result	medium_04	medium	natural_wording	0.00	0.97	1.00	19600	true	1.00	0.90	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	Among Golden-card customers in the USA, how many units did men and women buy?	sales_cube	Sum	unit_sales	[customer_dim.gender]	[customer_dim.member_card='Golden', customer_dim.country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "Units bought by gender for Golden-card customers in USA",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": [\n    "customer_dim.gender"\n  ],\n  "sigma": [\n    "customer_dim.member_card='Golden-card'",\n    "customer_dim.country='USA'"\n  ]\n}	5738	5738	1435	1435	1377	95	1472	19594	112	9593	9841	143.54	9.65	true			2026-09-18 02:13:39
run_0040	qwen3.5:35b	prescription_of_result	medium_05	medium	natural_wording	0.00	0.89	0.00	19266	true	0.75	0.88	1.00	1.00	1.00	false	false	55.00	70.00	true	true	true	true	false	false	true	0	1	1	0	0	1	During 1997, how did the sales revenue from low-fat products change from month to month?	sales_cube	Sum	store_sales	[date_dim.year_and_month]	[product_dim.low_fat='1', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "Monthly low-fat sales revenue trend in 1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.the_month"],\n  "sigma": ["date_dim.the_year=1997", "product_dim.low_fat='Y'"]\n}	5749	5749	1438	1438	1382	89	1471	19260	108	9796	9311	141.07	9.56	true			2026-09-18 02:13:58
run_0041	qwen3.5:35b	prescription_of_result	complex_01	complex	structured_wording	0.00	0.96	0.00	23222	true	0.88	1.00	1.00	1.00	1.00	false	false	85.00	85.00	true	true	true	true	false	true	true	0	1	1	0	0	0	What are the total store sales by month and customer state during 1997 for customers in the USA who purchased products from the Milk subcategory?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.state_province]	[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']	{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales by month and customer state for USA Milk customers in 1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "date_dim.the_month",\n    "customer_dim.state_province"\n  ],\n  "sigma": [\n    "date_dim.the_year=1997",\n    "customer_dim.country='USA'",\n    "product_dim.product_subcategory='Milk'"\n  ]\n}	5806	5806	1452	1452	1391	126	1517	23216	112	9884	13162	140.73	9.57	true			2026-09-18 02:14:17
run_0042	qwen3.5:35b	prescription_of_result	complex_02	complex	structured_wording	0.00		0.00	23168	false						false	false	65.00	65.00	false	true	true	true	false	false	false	0	1	1	2	2	0	What are the total store sales by product subcategory and quarter during 1997 for Breakfast Foods sold by stores in the USA?	sales_cube	Sum	store_sales	[product_dim.product_subcategory, date_dim.year_quarter]	[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales by product subcategory and quarter for Breakfast Foods in USA during 1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "product_dim.product_subcategory",\n    "date_dim.quarter"\n  ],\n  "sigma": [\n    "product_dim.product_subcategory='Breakfast Foods'",\n    "date_dim.the_year=1997",\n    "customer_dim.country='USA'"\n  ]	5785	5785	1447	1447	1388	128	1516	23161	128	9593	13380	144.68	9.57	true			2026-09-18 02:14:41
run_0043	qwen3.5:35b	prescription_of_result	complex_03	complex	structured_wording	0.00		0.00	23366	false						false	false	55.00	55.00	false	true	true	true	false	false	false	0	1	1	3	0	0	What are the total store sales by month and customer city during Q3 1997 for customers in California when the promotion media type was Daily Paper?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.city]	[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']	{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales by month and customer city in Q3 1997 for California customers with Daily Paper promotion",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "date_dim.the_month",\n    "customer_dim.city"\n  ],\n  "sigma": [\n    "date_dim.quarter='Q3'",\n    "date_dim.the_year=1997",\n    "customer_dim.state_province='California'",\n    "promotion	5808	5808	1452	1452	1392	128	1520	23356	125	9866	13306	141.08	9.62	true			2026-09-18 02:15:04
run_0044	qwen3.5:35b	prescription_of_result	complex_04	complex	natural_wording	0.00		0.00	23413	false						false	false	70.00	77.50	false	true	true	true	false	false	false	0	1	1	1	1	1	For Food purchases made by customers from Washington in the USA during 1997, how did sales revenue vary across quarters and brands?	sales_cube	Sum	store_sales	[date_dim.year_quarter, product_dim.brand_name]	[product_dim.product_family='Food', customer_dim.state_province='WA', customer_dim.country='USA', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "Sales revenue by quarter and brand for Washington USA 1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "date_dim.quarter",\n    "product_dim.brand_name"\n  ],\n  "sigma": [\n    "customer_dim.state_province='Washington'",\n    "customer_dim.country='USA'",\n    "date_dim.the_year=1997",\n    "product_dim.product_category='Food'"\n  ]	5792	5792	1448	1448	1388	128	1516	23407	153	9839	13354	141.06	9.59	true			2026-09-18 02:15:27
run_0045	qwen3.5:35b	prescription_of_result	complex_05	complex	natural_wording	0.00		0.00	23427	false						false	false	70.00	70.00	false	true	true	true	true	false	false	0	0	0	3	0	0	When Daily Paper promotions were used in California during Q3 1997, how did the average sales revenue differ across product categories and store types?	sales_cube	Avg	store_sales	[product_dim.product_category, store_dim.store_type]	[promotion_dim.media_type='Daily Paper', store_dim.store_state='CA', date_dim.year_quarter='1997-Q3']	{\n  "cubeName": "sales_cube",\n  "queryName": "Average sales by product category and store type for Daily Paper promotions in California Q3 1997",\n  "aggregateFunction": "Avg",\n  "measure": "store_sales",\n  "gamma": [\n    "product_dim.product_category",\n    "store_dim.store_type"\n  ],\n  "sigma": [\n    "promotion_dim.promotion_name='Daily Paper'",\n    "customer_dim.state_province='California'",\n    "date_dim.quarter='Q3'",\n    "date_dim.the	5812	5812	1453	1453	1391	128	1519	23420	151	9870	13340	140.93	9.59	true			2026-09-18 02:15:51
run_0046	qwen3.5:35b	instructions_for_query_generation+prescription_of_result	simple_01	simple	structured_wording	1.00	1.00	1.00	35116	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by product category for the year 1997?	sales_cube	Sum	store_sales	[product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales by product category for 1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "product_dim.product_category"\n  ],\n  "sigma": [\n    "date_dim.the_year='1997'"\n  ]\n}	9771	9771	2443	2443	2221	91	2312	35108	133	25227	9706	88.04	9.37	true			2026-09-18 02:16:14
run_0047	qwen3.5:35b	instructions_for_query_generation+prescription_of_result	simple_02	simple	structured_wording	1.00	1.00	1.00	27047	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What is the average store cost by store type?	sales_cube	Avg	store_cost	[store_dim.store_type]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "Average store cost by store type",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": [\n    "store_dim.store_type"\n  ],\n  "sigma": []\n}	9747	9747	2437	2437	2213	69	2282	27036	111	19590	7296	112.96	9.46	true			2026-09-18 02:16:49
run_0048	qwen3.5:35b	instructions_for_query_generation+prescription_of_result	simple_03	simple	structured_wording	1.00	1.00	1.00	26154	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales across the entire cube?	sales_cube	Sum	store_sales	[]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales across the entire cube",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": []\n}	9756	9756	2439	2439	2214	59	2273	26147	152	19722	6237	112.26	9.46	true			2026-09-18 02:17:16
run_0049	qwen3.5:35b	instructions_for_query_generation+prescription_of_result	simple_04	simple	natural_wording	1.00	1.00	1.00	27024	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	How much sales revenue did each product family generate?	sales_cube	Sum	store_sales	[product_dim.product_family]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "Sales revenue by product family",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "product_dim.product_family"\n  ],\n  "sigma": []\n}	9758	9758	2440	2440	2213	68	2281	27016	133	19653	7191	112.60	9.46	true			2026-09-18 02:17:42
run_0050	qwen3.5:35b	instructions_for_query_generation+prescription_of_result	simple_05	simple	natural_wording	0.00	0.85	0.00	29112	true	1.00	0.50	1.00	1.00	1.00	false	false	85.00	85.00	true	true	true	true	true	false	false	0	0	0	1	1	0	How much sales revenue came from stores in California during 1998?	sales_cube	Sum	store_sales	[]	[store_dim.store_state='CA', date_dim.the_year='1998']	{\n  "cubeName": "sales_cube",\n  "queryName": "Sales revenue from California stores in 1998",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": [\n    "customer_dim.state_province='California'",\n    "date_dim.the_year=1998"\n  ]\n}	9768	9768	2442	2442	2219	89	2308	29105	129	19537	9393	113.57	9.47	true			2026-09-18 02:18:09
run_0051	qwen3.5:35b	instructions_for_query_generation+prescription_of_result	medium_01	medium	structured_wording	1.00	1.00	1.00	32404	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total unit sales by store state and quarter for stores in the USA during 1998?	sales_cube	Sum	unit_sales	[store_dim.store_state, date_dim.year_quarter]	[store_dim.store_country='USA', date_dim.the_year='1998']	{\n  "cubeName": "sales_cube",\n  "queryName": "Total unit sales by store state and quarter for USA in 1998",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": [\n    "store_dim.store_state",\n    "date_dim.year_quarter"\n  ],\n  "sigma": [\n    "store_dim.store_country='USA'",\n    "date_dim.the_year=1998"\n  ]\n}	9793	9793	2449	2449	2226	114	2340	32397	136	20048	12158	111.03	9.38	true			2026-09-18 02:18:39
run_0052	qwen3.5:35b	instructions_for_query_generation+prescription_of_result	medium_02	medium	structured_wording	0.00	0.85	0.00	31105	true	1.00	0.50	1.00	1.00	1.00	false	false	85.00	85.00	true	true	true	true	true	false	false	0	0	0	1	1	0	What is the average store cost by product family for stores in the USA during 1997?	sales_cube	Avg	store_cost	[product_dim.product_family]	[store_dim.store_country='USA', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "Average store cost by product family for USA stores in 1997",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": [\n    "product_dim.product_family"\n  ],\n  "sigma": [\n    "customer_dim.country='USA'",\n    "date_dim.the_year='1997'"\n  ]\n}	9785	9785	2447	2447	2224	103	2327	31097	123	19904	11019	111.73	9.35	true			2026-09-18 02:19:11
run_0053	qwen3.5:35b	instructions_for_query_generation+prescription_of_result	medium_03	medium	structured_wording	1.00	1.00	1.00	30944	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by promotion media type and product category during 1997?	sales_cube	Sum	store_sales	[promotion_dim.media_type, product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales by promotion media type and product category during 1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "promotion_dim.media_type",\n    "product_dim.product_category"\n  ],\n  "sigma": [\n    "date_dim.the_year='1997'"\n  ]\n}	9790	9790	2448	2448	2223	103	2326	30936	131	19858	10894	111.94	9.45	true			2026-09-18 02:19:42
run_0054	qwen3.5:35b	instructions_for_query_generation+prescription_of_result	medium_04	medium	natural_wording	0.00	0.97	1.00	29799	true	1.00	0.90	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	Among Golden-card customers in the USA, how many units did men and women buy?	sales_cube	Sum	unit_sales	[customer_dim.gender]	[customer_dim.member_card='Golden', customer_dim.country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "Units bought by gender for Golden-card customers in USA",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": [\n    "customer_dim.gender"\n  ],\n  "sigma": [\n    "customer_dim.member_card='Golden-card'",\n    "customer_dim.country='USA'"\n  ]\n}	9779	9779	2445	2445	2220	95	2315	29791	122	19531	10089	113.66	9.42	true			2026-09-18 02:20:13
run_0055	qwen3.5:35b	instructions_for_query_generation+prescription_of_result	medium_05	medium	natural_wording	0.00	0.89	0.00	31142	true	0.75	0.88	1.00	1.00	1.00	false	false	55.00	70.00	true	true	true	true	false	false	true	0	1	1	0	0	1	During 1997, how did the sales revenue from low-fat products change from month to month?	sales_cube	Sum	store_sales	[date_dim.year_and_month]	[product_dim.low_fat='1', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "Monthly sales revenue for low-fat products in 1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "date_dim.the_month"\n  ],\n  "sigma": [\n    "product_dim.low_fat='Y'",\n    "date_dim.the_year='1997'"\n  ]\n}	9790	9790	2448	2448	2225	103	2328	31134	119	19909	11053	111.75	9.32	true			2026-09-18 02:20:43
