run_id	llm	prompt_combination	test_id	pair_id	wording_type	difficulty	category	strict_accuracy	overall_similarity	structural_accuracy	response_time_ms	similarity_available	gamma_similarity	sigma_similarity	measure_similarity	aggregate_similarity	cube_similarity	strict_valid	structural_valid	strict_weighted_score	structural_weighted_score	format_valid	cube_correct	aggregate_correct	measure_correct	gamma_correct	sigma_correct	structural_sigma_correct	unknown_fields_count	missing_gamma_count	extra_gamma_count	missing_sigma_count	extra_sigma_count	wrong_sigma_value_count	question	expected_cube	expected_aggregate	expected_measure	expected_gamma	expected_sigma	actual_answer	prompt_chars	prompt_utf8_bytes	prompt_estimated_tokens_chars	prompt_estimated_tokens_bytes	prompt_eval_count	eval_count	total_tokens	total_duration_ms	load_duration_ms	adjusted_duration_ms	adjusted_duration_s	prompt_eval_duration_ms	eval_duration_ms	prompt_tokens_per_second	output_tokens_per_second	llm_call_success	error_type	error_message	timestamp
run_0031	gemma4:26b	instructions_for_query_generation	pair_11_structured	pair_11	structured	complex	structured_wording	0.00	0.94	1.00	11243	true	1.00	0.78	1.00	1.00	1.00	false	true	70.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	3	What are the total store sales by month and customer state during 1997 for customers in the USA who purchased products from the Milk subcategory?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.state_province]	[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']	{\n  "cubeName": "sales_cube",\n  "queryName": "total_store_sales_by_month_and_customer_state_during_1997_for_customers_in_the_USA_who_purchased_products_from_the_Milk_subcategory",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "date_dim.year_and_month",\n    "customer_dim.state_province"\n  ],\n  "sigma": [\n    "date_dim.the_year",\n    "customer_dim.country",\n    "product_dim.product_subcategory"\n  ]\n}	7769	7769	1943	1943	1952	162	2114	11231	1	11230	11.230	2845	8371	685.97	19.35	true			2026-09-23 01:19:57
run_0032	gemma4:26b	instructions_for_query_generation	pair_11_natural	pair_11	natural	complex	natural_wording	0.00	0.91	0.00	8365	true	1.00	0.70	1.00	1.00	1.00	false	false	70.00	90.00	true	true	true	true	true	false	false	0	0	0	1	1	2	For customers in the USA who bought Milk products in 1997, how much sales revenue came from each state in each month?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.state_province]	[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']	{\n  "cubeName": "sales_cube",\n  "queryName": "query",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "customer_dim.state_province",\n    "date_dim.year_and_month"\n  ],\n  "sigma": [\n    "customer_dim.country",\n    "product_dim.product_name",\n    "date_dim.the_year"\n  ]\n}	7741	7741	1936	1936	1949	116	2065	8337	1	8336	8.336	2534	5786	768.99	20.05	true			2026-09-23 01:20:08
run_0033	gemma4:26b	instructions_for_query_generation	pair_14_natural	pair_14	natural	complex	natural_wording	0.00	0.90	0.00	8713	true	1.00	0.66	1.00	1.00	1.00	false	false	70.00	92.50	true	true	true	true	true	false	false	0	0	0	1	1	3	For Food purchases made by customers from Washington in the USA during 1997, how did sales revenue vary across quarters and brands?	sales_cube	Sum	store_sales	[date_dim.year_quarter, product_dim.brand_name]	[product_dim.product_family='Food', customer_dim.state_province='WA', customer_dim.country='USA', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "query",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "date_dim.year_quarter",\n    "product_dim.brand_name"\n  ],\n  "sigma": [\n    "product_dim.product_category",\n    "customer_dim.state_province",\n    "customer_dim.country",\n    "date_dim.the_year"\n  ]\n}	7755	7755	1939	1939	1949	125	2074	8702	1	8701	8.701	2650	6036	735.44	20.71	true			2026-09-23 01:20:17
run_0034	gemma4:26b	instructions_for_query_generation	pair_14_structured	pair_14	structured	complex	structured_wording	0.00	0.94	1.00	9617	true	1.00	0.79	1.00	1.00	1.00	false	true	70.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	4	What are the total store sales by quarter and brand during 1997 for products in the Food product family purchased by customers from Washington state in the USA?	sales_cube	Sum	store_sales	[date_dim.year_quarter, product_dim.brand_name]	[product_dim.product_family='Food', customer_dim.state_province='WA', customer_dim.country='USA', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "total_store_sales_by_quarter_and_brand",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "date_dim.year_quarter",\n    "product_dim.brand_name"\n  ],\n  "sigma": [\n    "date_dim.the_year",\n    "product_dim.product_family",\n    "customer_dim.state_province",\n    "customer_dim.country"\n  ]\n}	7784	7784	1946	1946	1954	137	2091	9606	1	9605	9.605	2796	6794	698.75	20.16	true			2026-09-23 01:20:25
run_0035	gemma4:26b	instructions_for_query_generation	pair_07_natural	pair_07	natural	medium	natural_wording	0.00	0.94	1.00	8119	true	1.00	0.80	1.00	1.00	1.00	false	true	70.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	2	For stores in the USA in 1997, how did the average store cost compare across product families?	sales_cube	Avg	store_cost	[product_dim.product_family]	[store_dim.store_country='USA', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "average_store_cost_by_product_family",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": [\n    "product_dim.product_family"\n  ],\n  "sigma": [\n    "store_dim.store_country",\n    "date_dim.the_year"\n  ]\n}	7718	7718	1930	1930	1944	104	2048	8106	1	8105	8.105	2644	5446	735.06	19.09	true			2026-09-23 01:20:35
run_0036	gemma4:26b	instructions_for_query_generation	pair_07_structured	pair_07	structured	medium	structured_wording	0.00	0.94	1.00	7240	true	1.00	0.80	1.00	1.00	1.00	false	true	70.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	2	What is the average store cost by product family for stores in the USA during 1997?	sales_cube	Avg	store_cost	[product_dim.product_family]	[store_dim.store_country='USA', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": [\n    "product_dim.product_family"\n  ],\n  "sigma": [\n    "store_dim.store_country",\n    "date_dim.the_year"\n  ]\n}	7707	7707	1927	1927	1942	92	2034	7229	1	7228	7.228	2595	4618	748.21	19.92	true			2026-09-23 01:20:43
run_0037	gemma4:26b	instructions_for_query_generation	pair_08_natural	pair_08	natural	medium	natural_wording	0.00	0.94	1.00	7188	true	1.00	0.80	1.00	1.00	1.00	false	true	70.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	In 1997, how much sales revenue came from each product category under each type of promotional media?	sales_cube	Sum	store_sales	[promotion_dim.media_type, product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "query",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "product_dim.product_category",\n    "promotion_dim.media_type"\n  ],\n  "sigma": [\n    "date_dim.the_year"\n  ]\n}	7725	7725	1932	1932	1944	94	2038	7177	1	7176	7.176	2617	4542	742.56	20.69	true			2026-09-23 01:20:50
run_0038	gemma4:26b	instructions_for_query_generation	pair_08_structured	pair_08	structured	medium	structured_wording	0.00	0.94	1.00	7100	true	1.00	0.80	1.00	1.00	1.00	false	true	70.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	What are the total store sales by promotion media type and product category during 1997?	sales_cube	Sum	store_sales	[promotion_dim.media_type, product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "promotion_dim.media_type",\n    "product_dim.product_category"\n  ],\n  "sigma": [\n    "date_dim.the_year"\n  ]\n}	7712	7712	1928	1928	1941	92	2033	7088	1	7087	7.087	2663	4407	728.68	20.87	true			2026-09-23 01:20:58
run_0039	gemma4:26b	instructions_for_query_generation	pair_09_structured	pair_09	structured	medium	structured_wording	0.00	0.94	1.00	7054	true	1.00	0.80	1.00	1.00	1.00	false	true	70.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	2	What are the total unit sales by customer gender for Golden-card customers in the USA?	sales_cube	Sum	unit_sales	[customer_dim.gender]	[customer_dim.member_card='Golden', customer_dim.country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "total_unit_sales_by_customer_gender",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": [\n    "customer_dim.gender"\n  ],\n  "sigma": [\n    "customer_dim.member_card",\n    "customer_dim.country"\n  ]\n}	7710	7710	1928	1928	1939	100	2039	7043	1	7042	7.042	2409	4616	804.78	21.66	true			2026-09-23 01:21:05
run_0040	gemma4:26b	instructions_for_query_generation	pair_09_natural	pair_09	natural	medium	natural_wording	0.00	0.94	1.00	6720	true	1.00	0.80	1.00	1.00	1.00	false	true	70.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	2	Among Golden-card customers in the USA, how many units did men and women buy?	sales_cube	Sum	unit_sales	[customer_dim.gender]	[customer_dim.member_card='Golden', customer_dim.country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "query",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": [\n    "customer_dim.gender"\n  ],\n  "sigma": [\n    "customer_dim.member_card",\n    "customer_dim.country"\n  ]\n}	7701	7701	1926	1926	1939	90	2029	6709	1	6708	6.708	2450	4245	791.34	21.20	true			2026-09-23 01:21:12
run_0041	gemma4:26b	instructions_for_query_generation	pair_05_structured	pair_05	structured	simple	structured_wording	0.00	0.94	1.00	7349	true	1.00	0.80	1.00	1.00	1.00	false	true	70.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	2	What are the total store sales for stores in California during 1998?	sales_cube	Sum	store_sales	[]	[store_dim.store_state='CA', date_dim.the_year='1998']	{\n  "cubeName": "sales_cube",\n  "queryName": "total_store_sales_california_1998",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": [\n    "store_dim.store_state",\n    "date_dim.the_year"\n  ]\n}	7692	7692	1923	1923	1938	92	2030	7339	1	7338	7.338	2759	4561	702.26	20.17	true			2026-09-23 01:21:18
run_0042	gemma4:26b	instructions_for_query_generation	pair_05_natural	pair_05	natural	simple	natural_wording	0.00	0.94	1.00	7105	true	1.00	0.80	1.00	1.00	1.00	false	true	70.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	2	How much sales revenue came from stores in California during 1998?	sales_cube	Sum	store_sales	[]	[store_dim.store_state='CA', date_dim.the_year='1998']	{\n  "cubeName": "sales_cube",\n  "queryName": "How much sales revenue came from stores in California during 1998?",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": [\n    "store_dim.store_state",\n    "date_dim.the_year"\n  ]\n}	7690	7690	1923	1923	1937	94	2031	7094	1	7093	7.093	2437	4642	794.68	20.25	true			2026-09-23 01:21:26
run_0043	gemma4:26b	instructions_for_query_generation	pair_15_natural	pair_15	natural	complex	natural_wording	0.00	0.89	0.00	9324	true	1.00	0.64	1.00	1.00	1.00	false	false	70.00	90.00	true	true	true	true	true	false	false	0	0	0	1	1	2	When Daily Paper promotions were used in California during Q3 1997, how did the average sales revenue differ across product categories and store types?	sales_cube	Avg	store_sales	[product_dim.product_category, store_dim.store_type]	[promotion_dim.media_type='Daily Paper', store_dim.store_state='CA', date_dim.year_quarter='1997-Q3']	{\n  "cubeName": "sales_cube",\n  "queryName": "average_sales_revenue_by_product_category_and_store_type",\n  "aggregateFunction": "Avg",\n  "measure": "store_sales",\n  "gamma": [\n    "product_dim.product_category",\n    "store_dim.store_type"\n  ],\n  "sigma": [\n    "promotion_dim.promotion_name",\n    "store_dim.store_state",\n    "date_dim.year_quarter"\n  ]\n}	7775	7775	1944	1944	1952	132	2084	9313	1	9312	9.312	2686	6609	726.60	19.97	true			2026-09-23 01:21:33
run_0044	gemma4:26b	instructions_for_query_generation	pair_15_structured	pair_15	structured	complex	structured_wording	0.00	0.93	1.00	11168	true	1.00	0.76	1.00	1.00	1.00	false	true	70.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	3	What is the average store sales by product category and store type in California during Q3 1997 when the promotion media type was Daily Paper?	sales_cube	Avg	store_sales	[product_dim.product_category, store_dim.store_type]	[promotion_dim.media_type='Daily Paper', store_dim.store_state='CA', date_dim.year_quarter='1997-Q3']	{\n  "cubeName": "sales_cube",\n  "queryName": "average_store_sales_by_product_category_and_store_type_in_california_during_q3_1997_when_the_promotion_media_type_was_daily_paper",\n  "aggregateFunction": "Avg",\n  "measure": "store_sales",\n  "gamma": [\n    "product_dim.product_category",\n    "store_dim.store_type"\n  ],\n  "sigma": [\n    "store_dim.store_state",\n    "date_dim.year_quarter",\n    "promotion_dim.media_type"\n  ]\n}	7766	7766	1942	1942	1952	163	2115	11157	1	11156	11.156	2728	8413	715.49	19.37	true			2026-09-23 01:21:42
run_0045	gemma4:26b	instructions_for_query_generation	pair_01_structured	pair_01	structured	simple	structured_wording	0.00	0.94	1.00	7647	true	1.00	0.80	1.00	1.00	1.00	false	true	70.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	What are the total store sales by product category for the year 1997?	sales_cube	Sum	store_sales	[product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "total_store_sales_by_product_category_for_year_1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "product_dim.product_category"\n  ],\n  "sigma": [\n    "date_dim.the_year"\n  ]\n}	7693	7693	1924	1924	1939	102	2041	7636	1	7635	7.635	2572	5048	753.83	20.20	true			2026-09-23 01:21:53
run_0046	gemma4:26b	instructions_for_query_generation	pair_01_natural	pair_01	natural	simple	natural_wording	0.00	0.94	1.00	7800	true	1.00	0.80	1.00	1.00	1.00	false	true	70.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	In 1997, how much sales revenue did each product category generate?	sales_cube	Sum	store_sales	[product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "sales_revenue_by_product_category_in_1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "product_dim.product_category"\n  ],\n  "sigma": [\n    "date_dim.the_year"\n  ]\n}	7691	7691	1923	1923	1938	98	2036	7789	1	7788	7.788	2768	5004	699.93	19.58	true			2026-09-23 01:22:01
run_0047	gemma4:26b	instructions_for_query_generation	pair_12_structured	pair_12	structured	complex	structured_wording	0.00	0.94	1.00	8998	true	1.00	0.78	1.00	1.00	1.00	false	true	70.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	3	What are the total store sales by product subcategory and quarter during 1997 for products in the Breakfast Foods category sold by stores in the USA?	sales_cube	Sum	store_sales	[product_dim.product_subcategory, date_dim.year_quarter]	[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "total_store_sales_by_subcategory_and_quarter",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "product_dim.product_subcategory",\n    "date_dim.year_quarter"\n  ],\n  "sigma": [\n    "date_dim.the_year",\n    "product_dim.product_category",\n    "store_dim.store_country"\n  ]\n}	7773	7773	1944	1944	1953	128	2081	8983	1	8982	8.982	2564	6401	761.67	19.99	true			2026-09-23 01:22:09
run_0048	gemma4:26b	instructions_for_query_generation	pair_12_natural	pair_12	natural	complex	natural_wording	0.00	0.94	1.00	8338	true	1.00	0.78	1.00	1.00	1.00	false	true	70.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	3	For Breakfast Foods sold by stores in the USA in 1997, how much sales revenue came from each product subcategory in each quarter?	sales_cube	Sum	store_sales	[product_dim.product_subcategory, date_dim.year_quarter]	[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "query",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "product_dim.product_subcategory",\n    "date_dim.year_quarter"\n  ],\n  "sigma": [\n    "product_dim.product_category",\n    "store_dim.store_country",\n    "date_dim.the_year"\n  ]\n}	7753	7753	1939	1939	1951	116	2067	8327	1	8326	8.326	2691	5618	724.95	20.64	true			2026-09-23 01:22:18
run_0049	gemma4:26b	instructions_for_query_generation	pair_02_natural	pair_02	natural	simple	natural_wording	1.00	1.00	1.00	5899	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	How does the average store cost compare across the different store types?	sales_cube	Avg	store_cost	[store_dim.store_type]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": [\n    "store_dim.store_type"\n  ],\n  "sigma": []\n}	7697	7697	1925	1925	1934	67	2001	5885	1	5884	5.884	2544	3324	760.02	20.15	true			2026-09-23 01:22:26
run_0050	gemma4:26b	instructions_for_query_generation	pair_02_structured	pair_02	structured	simple	structured_wording	1.00	1.00	1.00	5911	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What is the average store cost by store type?	sales_cube	Avg	store_cost	[store_dim.store_type]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": [\n    "store_dim.store_type"\n  ],\n  "sigma": []\n}	7669	7669	1918	1918	1931	67	1998	5900	1	5899	5.899	2597	3285	743.42	20.39	true			2026-09-23 01:22:32
run_0051	gemma4:26b	instructions_for_query_generation	pair_03_natural	pair_03	natural	simple	natural_wording	1.00	1.00	1.00	5697	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	How much sales revenue was generated overall?	sales_cube	Sum	store_sales	[]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "How much sales revenue was generated overall?",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": []\n}	7669	7669	1918	1918	1929	61	1990	5686	1	5685	5.685	2592	3076	743.97	19.83	true			2026-09-23 01:22:38
