run_id	llm	prompt_combination	test_id	difficulty	category	strict_accuracy	overall_similarity	structural_accuracy	response_time_ms	similarity_available	gamma_similarity	sigma_similarity	measure_similarity	aggregate_similarity	cube_similarity	strict_valid	structural_valid	strict_weighted_score	structural_weighted_score	format_valid	cube_correct	aggregate_correct	measure_correct	gamma_correct	sigma_correct	structural_sigma_correct	unknown_fields_count	missing_gamma_count	extra_gamma_count	missing_sigma_count	extra_sigma_count	wrong_sigma_value_count	question	expected_cube	expected_aggregate	expected_measure	expected_gamma	expected_sigma	actual_answer	prompt_chars	prompt_utf8_bytes	prompt_estimated_tokens_chars	prompt_estimated_tokens_bytes	prompt_eval_count	eval_count	total_tokens	total_duration_ms	load_duration_ms	prompt_eval_duration_ms	eval_duration_ms	prompt_tokens_per_second	output_tokens_per_second	llm_call_success	error_type	error_message	timestamp
run_0141	gemma4_26b_thinking	instructions_for_query_generation	medium_01	medium	structured_wording	0.00		0.00	66503	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	2	0	0	What are the total unit sales by store state and quarter for stores in the USA during 1998?	sales_cube	Sum	unit_sales	[store_dim.store_state, date_dim.year_quarter]	[store_dim.store_country='USA', date_dim.the_year='1998']		7736	7736	1934	1934	1977	1024	3001	66489	1	5431	61043	364.00	16.77	true			2026-09-19 05:28:50
run_0142	gemma4_26b_thinking	instructions_for_query_generation	medium_02	medium	structured_wording	0.00		0.00	64815	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	1	0	2	0	0	What is the average store cost by product family for stores in the USA during 1997?	sales_cube	Avg	store_cost	[product_dim.product_family]	[store_dim.store_country='USA', date_dim.the_year='1997']		7728	7728	1932	1932	1975	1024	2999	64801	1	5406	59379	365.29	17.25	true			2026-09-19 05:29:57
run_0143	gemma4_26b_thinking	instructions_for_query_generation	medium_03	medium	structured_wording	0.00		0.00	67345	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	1	0	0	What are the total store sales by promotion media type and product category during 1997?	sales_cube	Sum	store_sales	[promotion_dim.media_type, product_dim.product_category]	[date_dim.the_year='1997']		7733	7733	1934	1934	1974	1024	2998	67333	1	5420	61894	364.18	16.54	true			2026-09-19 05:31:02
run_0144	gemma4_26b_thinking	instructions_for_query_generation	medium_04	medium	natural_wording	0.00		0.00	66688	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	1	0	2	0	0	Among Golden-card customers in the USA, how many units did men and women buy?	sales_cube	Sum	unit_sales	[customer_dim.gender]	[customer_dim.member_card='Golden', customer_dim.country='USA']		7722	7722	1931	1931	1972	1024	2996	66675	1	5267	61390	374.40	16.68	true			2026-09-19 05:32:09
run_0145	gemma4_26b_thinking	instructions_for_query_generation	medium_05	medium	natural_wording	0.00		0.00	67780	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	1	0	2	0	0	During 1997, how did the sales revenue from low-fat products change from month to month?	sales_cube	Sum	store_sales	[date_dim.year_and_month]	[product_dim.low_fat='1', date_dim.the_year='1997']		7733	7733	1934	1934	1977	1024	3001	67766	1	5428	62321	364.17	16.43	true			2026-09-19 05:33:16
run_0146	gemma4_26b_thinking	instructions_for_query_generation	complex_01	complex	structured_wording	0.00		0.00	64297	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	What are the total store sales by month and customer state during 1997 for customers in the USA who purchased products from the Milk subcategory?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.state_province]	[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']		7790	7790	1948	1948	1985	1024	3009	64284	1	5471	58795	362.82	17.42	true			2026-09-19 05:34:24
run_0147	gemma4_26b_thinking	instructions_for_query_generation	complex_02	complex	structured_wording	0.00		0.00	61894	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	What are the total store sales by product subcategory and quarter during 1997 for Breakfast Foods sold by stores in the USA?	sales_cube	Sum	store_sales	[product_dim.product_subcategory, date_dim.year_quarter]	[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']		7769	7769	1943	1943	1982	1024	3006	61880	1	5265	56601	376.43	18.09	true			2026-09-19 05:35:28
run_0148	gemma4_26b_thinking	instructions_for_query_generation	complex_03	complex	structured_wording	0.00		0.00	64144	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	What are the total store sales by month and customer city during Q3 1997 for customers in California when the promotion media type was Daily Paper?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.city]	[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']		7792	7792	1948	1948	1986	1024	3010	64130	1	5386	58728	368.73	17.44	true			2026-09-19 05:36:30
run_0149	gemma4_26b_thinking	instructions_for_query_generation	complex_04	complex	natural_wording	0.00		0.00	65633	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	4	0	0	For Food purchases made by customers from Washington in the USA during 1997, how did sales revenue vary across quarters and brands?	sales_cube	Sum	store_sales	[date_dim.year_quarter, product_dim.brand_name]	[product_dim.product_family='Food', customer_dim.state_province='WA', customer_dim.country='USA', date_dim.the_year='1997']		7776	7776	1944	1944	1982	1024	3006	65620	1	5337	60266	371.34	16.99	true			2026-09-19 05:37:34
run_0150	gemma4_26b_thinking	instructions_for_query_generation	complex_05	complex	natural_wording	0.00		0.00	65860	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	When Daily Paper promotions were used in California during Q3 1997, how did the average sales revenue differ across product categories and store types?	sales_cube	Avg	store_sales	[product_dim.product_category, store_dim.store_type]	[promotion_dim.media_type='Daily Paper', store_dim.store_state='CA', date_dim.year_quarter='1997-Q3']		7796	7796	1949	1949	1985	1024	3009	65846	1	5377	60453	369.10	16.94	true			2026-09-19 05:38:40
run_0151	gemma4_26b_thinking	prescription_of_result	simple_01	simple	structured_wording	0.00		0.00	73411	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	1	0	1	0	0	What are the total store sales by product category for the year 1997?	sales_cube	Sum	store_sales	[product_dim.product_category]	[date_dim.the_year='1997']		5730	5730	1433	1433	1620	1024	2644	73400	1	15573	57319	104.02	17.86	true			2026-09-19 05:39:45
run_0152	gemma4_26b_thinking	prescription_of_result	simple_02	simple	structured_wording	1.00	1.00	1.00	35349	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What is the average store cost by store type?	sales_cube	Avg	store_cost	[store_dim.store_type]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "Average store cost by store type",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": ["store_dim.store_type"],\n  "sigma": []\n}	5706	5706	1427	1427	1612	591	2203	35339	1	5280	30047	305.29	19.67	true			2026-09-19 05:40:59
run_0153	gemma4_26b_thinking	prescription_of_result	simple_03	simple	structured_wording	1.00	1.00	1.00	33718	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales across the entire cube?	sales_cube	Sum	store_sales	[]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": []\n}	5715	5715	1429	1429	1613	555	2168	33708	1	5310	28384	303.72	19.55	true			2026-09-19 05:41:34
run_0154	gemma4_26b_thinking	prescription_of_result	simple_04	simple	natural_wording	1.00	1.00	1.00	42997	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	How much sales revenue did each product family generate?	sales_cube	Sum	store_sales	[product_dim.product_family]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "Sales revenue by product family",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_family"],\n  "sigma": []\n}	5717	5717	1430	1430	1612	726	2338	42977	1	5312	37651	303.43	19.28	true			2026-09-19 05:42:08
run_0155	gemma4_26b_thinking	prescription_of_result	simple_05	simple	natural_wording	0.00		0.00	60958	false						false	false	30.00	30.00	false	false	false	false	true	false	false	0	0	0	2	0	0	How much sales revenue came from stores in California during 1998?	sales_cube	Sum	store_sales	[]	[store_dim.store_state='CA', date_dim.the_year='1998']		5727	5727	1432	1432	1618	1024	2642	60946	1	5337	55598	303.15	18.42	true			2026-09-19 05:42:51
run_0156	gemma4_26b_thinking	prescription_of_result	medium_01	medium	structured_wording	0.00		0.00	57696	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	2	0	0	What are the total unit sales by store state and quarter for stores in the USA during 1998?	sales_cube	Sum	unit_sales	[store_dim.store_state, date_dim.year_quarter]	[store_dim.store_country='USA', date_dim.the_year='1998']		5752	5752	1438	1438	1625	1024	2649	57683	1	5412	52258	300.21	19.60	true			2026-09-19 05:43:52
run_0157	gemma4_26b_thinking	prescription_of_result	medium_02	medium	structured_wording	0.00		0.00	59700	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	1	0	2	0	0	What is the average store cost by product family for stores in the USA during 1997?	sales_cube	Avg	store_cost	[product_dim.product_family]	[store_dim.store_country='USA', date_dim.the_year='1997']		5744	5744	1436	1436	1623	1024	2647	59688	1	5315	54359	305.34	18.84	true			2026-09-19 05:44:50
run_0158	gemma4_26b_thinking	prescription_of_result	medium_03	medium	structured_wording	0.00		0.00	57322	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	1	0	0	What are the total store sales by promotion media type and product category during 1997?	sales_cube	Sum	store_sales	[promotion_dim.media_type, product_dim.product_category]	[date_dim.the_year='1997']		5749	5749	1438	1438	1622	1024	2646	57311	1	5337	51961	303.88	19.71	true			2026-09-19 05:45:49
run_0159	gemma4_26b_thinking	prescription_of_result	medium_04	medium	natural_wording	0.00		0.00	62726	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	1	0	2	0	0	Among Golden-card customers in the USA, how many units did men and women buy?	sales_cube	Sum	unit_sales	[customer_dim.gender]	[customer_dim.member_card='Golden', customer_dim.country='USA']		5738	5738	1435	1435	1620	1024	2644	62715	1	5221	57481	310.28	17.81	true			2026-09-19 05:46:47
run_0160	gemma4_26b_thinking	prescription_of_result	medium_05	medium	natural_wording	0.00		0.00	64335	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	1	0	2	0	0	During 1997, how did the sales revenue from low-fat products change from month to month?	sales_cube	Sum	store_sales	[date_dim.year_and_month]	[product_dim.low_fat='1', date_dim.the_year='1997']		5749	5749	1438	1438	1625	1024	2649	64323	1	5358	58952	303.23	17.37	true			2026-09-19 05:47:49
run_0161	gemma4_26b_thinking	prescription_of_result	complex_01	complex	structured_wording	0.00		0.00	57789	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	What are the total store sales by month and customer state during 1997 for customers in the USA who purchased products from the Milk subcategory?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.state_province]	[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']		5806	5806	1452	1452	1633	1024	2657	57779	1	5384	52383	303.27	19.55	true			2026-09-19 05:48:54
run_0162	gemma4_26b_thinking	prescription_of_result	complex_02	complex	structured_wording	0.00		0.00	56917	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	What are the total store sales by product subcategory and quarter during 1997 for Breakfast Foods sold by stores in the USA?	sales_cube	Sum	store_sales	[product_dim.product_subcategory, date_dim.year_quarter]	[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']		5785	5785	1447	1447	1630	1024	2654	56904	1	5215	51676	312.52	19.82	true			2026-09-19 05:49:51
run_0163	gemma4_26b_thinking	prescription_of_result	complex_03	complex	structured_wording	0.00		0.00	58603	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	What are the total store sales by month and customer city during Q3 1997 for customers in California when the promotion media type was Daily Paper?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.city]	[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']		5808	5808	1452	1452	1634	1024	2658	58592	1	5336	53243	306.22	19.23	true			2026-09-19 05:50:48
run_0164	gemma4_26b_thinking	prescription_of_result	complex_04	complex	natural_wording	0.00		0.00	58637	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	4	0	0	For Food purchases made by customers from Washington in the USA during 1997, how did sales revenue vary across quarters and brands?	sales_cube	Sum	store_sales	[date_dim.year_quarter, product_dim.brand_name]	[product_dim.product_family='Food', customer_dim.state_province='WA', customer_dim.country='USA', date_dim.the_year='1997']		5792	5792	1448	1448	1630	1024	2654	58626	1	5321	53291	306.30	19.22	true			2026-09-19 05:51:47
run_0165	gemma4_26b_thinking	prescription_of_result	complex_05	complex	natural_wording	0.00		0.00	58985	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	When Daily Paper promotions were used in California during Q3 1997, how did the average sales revenue differ across product categories and store types?	sales_cube	Avg	store_sales	[product_dim.product_category, store_dim.store_type]	[promotion_dim.media_type='Daily Paper', store_dim.store_state='CA', date_dim.year_quarter='1997-Q3']		5812	5812	1453	1453	1633	1024	2657	58974	1	5304	53657	307.86	19.08	true			2026-09-19 05:52:46
run_0166	gemma4_26b_thinking	instructions_for_query_generation+prescription_of_result	simple_01	simple	structured_wording	1.00	1.00	1.00	63416	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by product category for the year 1997?	sales_cube	Sum	store_sales	[product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales by product category for 1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "product_dim.product_category"\n  ],\n  "sigma": [\n    "date_dim.the_year='1997'"\n  ]\n}	9771	9771	2443	2443	2465	736	3201	63401	1	24166	38656	102.00	19.04	true			2026-09-19 05:53:45
run_0167	gemma4_26b_thinking	instructions_for_query_generation+prescription_of_result	simple_02	simple	structured_wording	1.00	1.00	1.00	27791	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What is the average store cost by store type?	sales_cube	Avg	store_cost	[store_dim.store_type]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "average store cost by store type",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": [\n    "store_dim.store_type"\n  ],\n  "sigma": []\n}	9747	9747	2437	2437	2457	411	2868	27778	1	5462	22297	449.82	18.43	true			2026-09-19 05:54:48
run_0168	gemma4_26b_thinking	instructions_for_query_generation+prescription_of_result	simple_03	simple	structured_wording	1.00	1.00	1.00	29445	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales across the entire cube?	sales_cube	Sum	store_sales	[]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": []\n}	9756	9756	2439	2439	2458	434	2892	29431	1	5487	23925	447.94	18.14	true			2026-09-19 05:55:16
run_0169	gemma4_26b_thinking	instructions_for_query_generation+prescription_of_result	simple_04	simple	natural_wording	1.00	1.00	1.00	35340	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	How much sales revenue did each product family generate?	sales_cube	Sum	store_sales	[product_dim.product_family]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "sales revenue by product family",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "product_dim.product_family"\n  ],\n  "sigma": []\n}	9758	9758	2440	2440	2457	531	2988	35326	1	5480	29828	448.30	17.80	true			2026-09-19 05:55:45
run_0170	gemma4_26b_thinking	instructions_for_query_generation+prescription_of_result	simple_05	simple	natural_wording	0.00		0.00	62076	false						false	false	30.00	30.00	false	false	false	false	true	false	false	0	0	0	2	0	0	How much sales revenue came from stores in California during 1998?	sales_cube	Sum	store_sales	[]	[store_dim.store_state='CA', date_dim.the_year='1998']		9768	9768	2442	2442	2463	1024	3487	62061	1	5472	56570	450.05	18.10	true			2026-09-19 05:56:21
run_0171	gemma4_26b_thinking	instructions_for_query_generation+prescription_of_result	medium_01	medium	structured_wording	0.00		0.00	62225	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	2	0	0	What are the total unit sales by store state and quarter for stores in the USA during 1998?	sales_cube	Sum	unit_sales	[store_dim.store_state, date_dim.year_quarter]	[store_dim.store_country='USA', date_dim.the_year='1998']		9793	9793	2449	2449	2470	1024	3494	62197	1	5556	56619	444.53	18.09	true			2026-09-19 05:57:23
run_0172	gemma4_26b_thinking	instructions_for_query_generation+prescription_of_result	medium_02	medium	structured_wording	0.00		0.00	61822	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	1	0	2	0	0	What is the average store cost by product family for stores in the USA during 1997?	sales_cube	Avg	store_cost	[product_dim.product_family]	[store_dim.store_country='USA', date_dim.the_year='1997']		9785	9785	2447	2447	2468	1024	3492	61808	1	5498	56290	448.85	18.19	true			2026-09-19 05:58:25
run_0173	gemma4_26b_thinking	instructions_for_query_generation+prescription_of_result	medium_03	medium	structured_wording	1.00	1.00	1.00	44562	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by promotion media type and product category during 1997?	sales_cube	Sum	store_sales	[promotion_dim.media_type, product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales by promotion media type and product category in 1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "promotion_dim.media_type",\n    "product_dim.product_category"\n  ],\n  "sigma": [\n    "date_dim.the_year='1997'"\n  ]\n}	9790	9790	2448	2448	2467	742	3209	44548	1	5495	39034	448.88	19.01	true			2026-09-19 05:59:27
run_0174	gemma4_26b_thinking	instructions_for_query_generation+prescription_of_result	medium_04	medium	natural_wording	0.00		0.00	64065	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	1	0	2	0	0	Among Golden-card customers in the USA, how many units did men and women buy?	sales_cube	Sum	unit_sales	[customer_dim.gender]	[customer_dim.member_card='Golden', customer_dim.country='USA']		9779	9779	2445	2445	2465	1024	3489	64051	1	5354	58678	460.36	17.45	true			2026-09-19 06:00:11
run_0175	gemma4_26b_thinking	instructions_for_query_generation+prescription_of_result	medium_05	medium	natural_wording	0.00		0.00	70010	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	1	0	2	0	0	During 1997, how did the sales revenue from low-fat products change from month to month?	sales_cube	Sum	store_sales	[date_dim.year_and_month]	[product_dim.low_fat='1', date_dim.the_year='1997']		9790	9790	2448	2448	2470	1024	3494	69995	1	5487	64489	450.12	15.88	true			2026-09-19 06:01:15
run_0176	gemma4_26b_thinking	instructions_for_query_generation+prescription_of_result	complex_01	complex	structured_wording	0.00		0.00	62970	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	What are the total store sales by month and customer state during 1997 for customers in the USA who purchased products from the Milk subcategory?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.state_province]	[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']		9847	9847	2462	2462	2478	1024	3502	62954	1	5589	57347	443.34	17.86	true			2026-09-19 06:02:25
run_0177	gemma4_26b_thinking	instructions_for_query_generation+prescription_of_result	complex_02	complex	structured_wording	0.00		0.00	62483	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	What are the total store sales by product subcategory and quarter during 1997 for Breakfast Foods sold by stores in the USA?	sales_cube	Sum	store_sales	[product_dim.product_subcategory, date_dim.year_quarter]	[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']		9826	9826	2457	2457	2475	1024	3499	62468	1	5357	57093	461.97	17.94	true			2026-09-19 06:03:28
run_0178	gemma4_26b_thinking	instructions_for_query_generation+prescription_of_result	complex_03	complex	structured_wording	0.00		0.00	64280	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	What are the total store sales by month and customer city during Q3 1997 for customers in California when the promotion media type was Daily Paper?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.city]	[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']		9849	9849	2463	2463	2479	1024	3503	64265	1	5520	58725	449.05	17.44	true			2026-09-19 06:04:31
run_0179	gemma4_26b_thinking	instructions_for_query_generation+prescription_of_result	complex_04	complex	natural_wording	0.00		0.00	63323	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	4	0	0	For Food purchases made by customers from Washington in the USA during 1997, how did sales revenue vary across quarters and brands?	sales_cube	Sum	store_sales	[date_dim.year_quarter, product_dim.brand_name]	[product_dim.product_family='Food', customer_dim.state_province='WA', customer_dim.country='USA', date_dim.the_year='1997']		9833	9833	2459	2459	2475	1024	3499	63308	1	5505	57781	449.55	17.72	true			2026-09-19 06:05:35
run_0180	gemma4_26b_thinking	instructions_for_query_generation+prescription_of_result	complex_05	complex	natural_wording	0.00		0.00	64800	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	When Daily Paper promotions were used in California during Q3 1997, how did the average sales revenue differ across product categories and store types?	sales_cube	Avg	store_sales	[product_dim.product_category, store_dim.store_type]	[promotion_dim.media_type='Daily Paper', store_dim.store_state='CA', date_dim.year_quarter='1997-Q3']		9853	9853	2464	2464	2478	1024	3502	64784	1	5428	59336	456.46	17.26	true			2026-09-19 06:06:38
run_0181	gemma4_26b_thinking	examples	simple_01	simple	structured_wording	1.00	1.00	1.00	70737	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by product category for the year 1997?	sales_cube	Sum	store_sales	[product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByProductCategoryFor1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_category"],\n  "sigma": ["date_dim.the_year='1997'"]\n}	6831	6831	1708	1708	2014	919	2933	70726	1	19391	50850	103.86	18.07	true			2026-09-19 06:07:43
run_0182	gemma4_26b_thinking	examples	simple_02	simple	structured_wording	1.00	1.00	1.00	42699	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What is the average store cost by store type?	sales_cube	Avg	store_cost	[store_dim.store_type]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "AverageStoreCostByStoreType",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": ["store_dim.store_type"],\n  "sigma": []\n}	6807	6807	1702	1702	2006	712	2718	42689	1	5364	37310	373.91	19.08	true			2026-09-19 06:08:54
run_0183	gemma4_26b_thinking	examples	simple_03	simple	structured_wording	1.00	1.00	1.00	35536	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales across the entire cube?	sales_cube	Sum	store_sales	[]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSales",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": []\n}	6816	6816	1704	1704	2007	587	2594	35527	1	5376	30138	373.29	19.48	true			2026-09-19 06:09:37
run_0184	gemma4_26b_thinking	examples	simple_04	simple	natural_wording	1.00	1.00	1.00	53789	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	How much sales revenue did each product family generate?	sales_cube	Sum	store_sales	[product_dim.product_family]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueByProductFamily",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_family"],\n  "sigma": []\n}	6818	6818	1705	1705	2006	923	2929	53778	1	5377	48387	373.04	19.08	true			2026-09-19 06:10:12
run_0185	gemma4_26b_thinking	examples	simple_05	simple	natural_wording	0.00		0.00	60717	false						false	false	30.00	30.00	false	false	false	false	true	false	false	0	0	0	2	0	0	How much sales revenue came from stores in California during 1998?	sales_cube	Sum	store_sales	[]	[store_dim.store_state='CA', date_dim.the_year='1998']		6828	6828	1707	1707	2012	1024	3036	60706	1	5401	55292	372.50	18.52	true			2026-09-19 06:11:06
run_0186	gemma4_26b_thinking	examples	medium_01	medium	structured_wording	0.00		0.00	59460	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	2	0	0	What are the total unit sales by store state and quarter for stores in the USA during 1998?	sales_cube	Sum	unit_sales	[store_dim.store_state, date_dim.year_quarter]	[store_dim.store_country='USA', date_dim.the_year='1998']		6853	6853	1714	1714	2019	1024	3043	59447	1	5483	53950	368.21	18.98	true			2026-09-19 06:12:07
run_0187	gemma4_26b_thinking	examples	medium_02	medium	structured_wording	0.00		0.00	57899	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	1	0	2	0	0	What is the average store cost by product family for stores in the USA during 1997?	sales_cube	Avg	store_cost	[product_dim.product_family]	[store_dim.store_country='USA', date_dim.the_year='1997']		6845	6845	1712	1712	2017	1024	3041	57887	1	5392	52480	374.02	19.51	true			2026-09-19 06:13:06
run_0188	gemma4_26b_thinking	examples	medium_03	medium	structured_wording	0.00		0.00	58512	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	1	0	0	What are the total store sales by promotion media type and product category during 1997?	sales_cube	Sum	store_sales	[promotion_dim.media_type, product_dim.product_category]	[date_dim.the_year='1997']		6850	6850	1713	1713	2016	1024	3040	58501	1	5409	53079	372.68	19.29	true			2026-09-19 06:14:04
run_0189	gemma4_26b_thinking	examples	medium_04	medium	natural_wording	0.00		0.00	60407	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	1	0	2	0	0	Among Golden-card customers in the USA, how many units did men and women buy?	sales_cube	Sum	unit_sales	[customer_dim.gender]	[customer_dim.member_card='Golden', customer_dim.country='USA']		6839	6839	1710	1710	2014	1024	3038	60395	1	5273	55108	381.94	18.58	true			2026-09-19 06:15:03
run_0190	gemma4_26b_thinking	examples	medium_05	medium	natural_wording	0.00		0.00	64303	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	1	0	2	0	0	During 1997, how did the sales revenue from low-fat products change from month to month?	sales_cube	Sum	store_sales	[date_dim.year_and_month]	[product_dim.low_fat='1', date_dim.the_year='1997']		6850	6850	1713	1713	2019	1024	3043	64290	1	5428	58848	371.95	17.40	true			2026-09-19 06:16:03
run_0191	gemma4_26b_thinking	examples	complex_01	complex	structured_wording	0.00		0.00	57454	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	What are the total store sales by month and customer state during 1997 for customers in the USA who purchased products from the Milk subcategory?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.state_province]	[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']		6907	6907	1727	1727	2027	1024	3051	57442	1	5489	51939	369.26	19.72	true			2026-09-19 06:17:07
